frame,args,prf Extensions,prf Tight,prf Rejected Arguments,prf Implicit Conflicts,prf Implicit Conflicts not Rejected,sem Extensions,sem Tight,sem Rejected Arguments,sem Implicit Conflicts,sem Implicit Conflicts not Rejected
exp2b/WS_4_0.5_0.5/WS_4_0.5_0.5_21.apx,	50,1,True,31,954,0,1,True,31,954,0
exp2b/WS_4_0.5_0.5/WS_4_0.5_0.5_53.apx,	50,1,True,32,972,0,1,True,32,972,0
exp2b/WS_4_0.5_0.5/WS_4_0.5_0.5_25.apx,	50,1,True,36,1034,0,1,True,36,1034,0
exp2b/WS_4_0.5_0.5/WS_4_0.5_0.5_130.apx,	50,1,True,39,1070,0,1,True,39,1070,0
exp2b/WS_4_0.5_0.5/WS_4_0.5_0.5_5.apx,	50,1,True,35,1020,0,1,True,35,1020,0
exp2b/WS_4_0.5_0.5/WS_4_0.5_0.5_91.apx,	50,1,True,29,915,0,1,True,29,915,0
exp2b/WS_4_0.66/WS_4_0.66_119.apx,	50,1,True,30,935,0,1,True,30,935,0
exp2b/WS_4_0.66/WS_4_0.66_79.apx,	50,2,True,23,830,40,2,True,23,830,40
exp2b/WS_4_0.66/WS_4_0.66_126.apx,	50,2,True,27,884,7,1,True,30,935,0
exp2b/WS_4_0.66/WS_4_0.66_22.apx,	50,1,True,29,915,0,1,True,29,915,0
exp2b/WS_4_0.66/WS_4_0.66_145.apx,	50,1,True,31,954,0,1,True,31,954,0
exp2b/WS_4_0.66/WS_4_0.66_127.apx,	50,1,True,31,954,0,1,True,31,954,0
exp2b/WS_4_0.66/WS_4_0.66_112.apx,	50,1,True,34,1005,0,1,True,34,1005,0
exp2b/WS_4_0.66/WS_4_0.66_52.apx,	50,2,True,30,965,18,1,True,36,1034,0
exp2b/WS_4_0.66/WS_4_0.66_87.apx,	50,1,True,29,915,0,1,True,29,915,0
exp2b/WS_4_0.66/WS_4_0.66_90.apx,	50,1,True,37,1047,0,1,True,37,1047,0
exp2b/WS_4_0.66/WS_4_0.66_125.apx,	50,1,True,30,935,0,1,True,30,935,0
exp2b/WS_4_0.66/WS_4_0.66_28.apx,	50,3,True,26,878,19,2,True,30,936,0
exp2b/WS_4_0.66/WS_4_0.66_147.apx,	50,1,True,36,1034,0,1,True,36,1034,0
exp2b/WS_4_0.66/WS_4_0.66_33.apx,	50,1,True,44,1110,0,1,True,44,1110,0
exp2b/WS_4_0.66/WS_4_0.66_150.apx,	50,1,True,35,1020,0,1,True,35,1020,0
exp2b/WS_4_0.66/WS_4_0.66_148.apx,	50,1,True,42,1097,0,1,True,42,1097,0
exp2b/WS_4_0.66/WS_4_0.66_92.apx,	50,1,True,29,915,0,1,True,29,915,0
exp2b/WS_4_0.66/WS_4_0.66_146.apx,	50,1,True,30,935,0,1,True,30,935,0
exp2b/WS_4_0.66/WS_4_0.66_36.apx,	50,1,True,33,989,0,1,True,33,989,0
exp2b/WS_4_0.66/WS_4_0.66_53.apx,	50,1,True,35,1020,0,1,True,35,1020,0
exp2b/WS_4_0.66/WS_4_0.66_64.apx,	50,1,True,41,1089,0,1,True,41,1089,0
exp2b/WS_4_0.66/WS_4_0.66_85.apx,	50,2,True,27,880,2,2,True,27,880,2
exp2b/WS_4_0.66/WS_4_0.66_51.apx,	50,1,True,30,935,0,1,True,30,935,0
exp2b/WS_4_0.66/WS_4_0.66_56.apx,	50,1,True,30,935,0,1,True,30,935,0
exp2b/WS_4_0.66/WS_4_0.66_18.apx,	50,2,True,23,804,19,2,True,23,804,19
exp2b/WS_4_0.66/WS_4_0.66_137.apx,	50,1,True,31,954,0,1,True,31,954,0
exp2b/WS_4_0.66/WS_4_0.66_61.apx,	50,1,True,46,1119,0,1,True,46,1119,0
exp2b/WS_4_0.66/WS_4_0.66_34.apx,	50,1,True,31,954,0,1,True,31,954,0
exp2b/WS_4_0.66/WS_4_0.66_31.apx,	50,1,True,30,935,0,1,True,30,935,0
exp2b/WS_4_0.66/WS_4_0.66_4.apx,	50,1,True,46,1119,0,1,True,46,1119,0
exp2b/WS_4_0.66/WS_4_0.66_19.apx,	50,1,True,32,972,0,1,True,32,972,0
exp2b/WS_4_0.66/WS_4_0.66_121.apx,	50,1,True,31,954,0,1,True,31,954,0
