frame,args,prf Extensions,prf Tight,prf Rejected Arguments,prf Implicit Conflicts,prf Implicit Conflicts not Rejected,sem Extensions,sem Tight,sem Rejected Arguments,sem Implicit Conflicts,sem Implicit Conflicts not Rejected
exp2/WS_4_0.33_0.5/WS_4_0.33_0.5_8.apx,	50,1,True,32,972,0,1,True,32,972,0
exp2/WS_4_0.33_0.5/WS_4_0.33_0.5_30.apx,	50,1,True,44,1110,0,1,True,44,1110,0
exp2/WS_4_0.33_0.5/WS_4_0.33_0.5_23.apx,	50,1,True,41,1089,0,1,True,41,1089,0
exp2/WS_4_0.33_0.5/WS_4_0.33_0.5_20.apx,	50,1,True,37,1047,0,1,True,37,1047,0
exp2/WS_4_0.33_0.5/WS_4_0.33_0.5_12.apx,	50,1,True,32,972,0,1,True,32,972,0
exp2/WS_4_0.33_0.5/WS_4_0.33_0.5_2.apx,	50,1,True,38,1059,0,1,True,38,1059,0
exp2/WS_4_0.33_0.5/WS_4_0.33_0.5_5.apx,	50,1,True,44,1110,0,1,True,44,1110,0
exp2/WS_4_0.33_0.5/WS_4_0.33_0.5_27.apx,	50,1,True,33,989,0,1,True,33,989,0
exp2/WS_4_0.33_0.5/WS_4_0.33_0.5_7.apx,	50,1,True,35,1020,0,1,True,35,1020,0
exp2/WS_4_0.33_0.5/WS_4_0.33_0.5_21.apx,	50,1,True,39,1070,0,1,True,39,1070,0
exp2/WS_4_0.33_0.5/WS_4_0.33_0.5_33.apx,	50,4,True,23,849,55,1,True,31,954,0
exp2/WS_4_0.33_0.5/WS_4_0.33_0.5_28.apx,	50,1,True,39,1070,0,1,True,39,1070,0
exp2/WS_4_0.33_0.5/WS_4_0.33_0.5_35.apx,	50,1,True,37,1047,0,1,True,37,1047,0
exp2/WS_4_0.33_0.5/WS_4_0.33_0.5_36.apx,	50,1,True,31,954,0,1,True,31,954,0
exp2/WS_4_0.33_0.5/WS_4_0.33_0.5_18.apx,	50,1,True,35,1020,0,1,True,35,1020,0
exp2/WS_4_0.33_0.5/WS_4_0.33_0.5_4.apx,	50,1,True,36,1034,0,1,True,36,1034,0
exp2/WS_4_0.33_0.5/WS_4_0.33_0.5_24.apx,	50,1,True,34,1005,0,1,True,34,1005,0
exp2/WS_4_0.33_0.5/WS_4_0.33_0.5_14.apx,	50,1,True,32,972,0,1,True,32,972,0
exp2/WS_4_0.33_0.5/WS_4_0.33_0.5_39.apx,	50,2,True,31,962,3,2,True,31,962,3
exp2/WS_4_0.33_0.5/WS_4_0.33_0.5_1.apx,	50,1,True,31,954,0,1,True,31,954,0
exp2/WS_4_0.33/WS_4_0.33_36.apx,	50,1,True,32,972,0,1,True,32,972,0
exp2/WS_4_0.33/WS_4_0.33_37.apx,	50,1,True,34,1005,0,1,True,34,1005,0
exp2/WS_4_0.33/WS_4_0.33_35.apx,	50,1,True,34,1005,0,1,True,34,1005,0
exp2/WS_4_0.33/WS_4_0.33_5.apx,	50,2,True,25,889,48,2,True,25,889,48
exp2/WS_4_0.33/WS_4_0.33_16.apx,	50,2,True,29,935,11,1,True,33,989,0
exp2/WS_4_0.33/WS_4_0.33_18.apx,	50,1,True,40,1080,0,1,True,40,1080,0
exp2/WS_4_0.33/WS_4_0.33_15.apx,	50,2,True,28,924,19,2,True,28,924,19
exp2/WS_4_0.33/WS_4_0.33_19.apx,	50,2,True,25,877,41,1,True,29,915,0
exp2/WS_4_0.33/WS_4_0.33_10.apx,	50,1,True,42,1097,0,1,True,42,1097,0
exp2/WS_4_0.33/WS_4_0.33_21.apx,	50,1,True,33,989,0,1,True,33,989,0
exp2/WS_4_0.33/WS_4_0.33_9.apx,	50,1,True,32,972,0,1,True,32,972,0
exp2/WS_4_0.33/WS_4_0.33_28.apx,	50,2,True,31,956,0,2,True,31,956,0
exp2/WS_4_0.33/WS_4_0.33_33.apx,	50,1,True,37,1047,0,1,True,37,1047,0
exp2/WS_4_0.33/WS_4_0.33_22.apx,	50,1,True,31,954,0,1,True,31,954,0
exp2/WS_4_0.33/WS_4_0.33_24.apx,	50,1,True,36,1034,0,1,True,36,1034,0
exp2/WS_4_0.33/WS_4_0.33_38.apx,	50,1,True,39,1070,0,1,True,39,1070,0
exp2/WS_4_0.33/WS_4_0.33_27.apx,	50,1,True,40,1080,0,1,True,40,1080,0
exp2/WS_4_0.33/WS_4_0.33_6.apx,	50,1,True,44,1110,0,1,True,44,1110,0
exp2/WS_4_0.33/WS_4_0.33_39.apx,	50,1,True,43,1104,0,1,True,43,1104,0
exp2/WS_4_0.33/WS_4_0.33_26.apx,	50,1,True,37,1047,0,1,True,37,1047,0
exp2/WS_4_0.33/WS_4_0.33_8.apx,	50,1,True,31,954,0,1,True,31,954,0
exp2/WS_4_0.33/WS_4_0.33_23.apx,	50,1,True,32,972,0,1,True,32,972,0
exp2/WS_4_0.33/WS_4_0.33_40.apx,	50,1,True,32,972,0,1,True,32,972,0
exp2/WS_4_0.33/WS_4_0.33_11.apx,	50,1,True,38,1059,0,1,True,38,1059,0
exp2/WS_4_0.33/WS_4_0.33_3.apx,	50,1,True,29,915,0,1,True,29,915,0
exp2/WS_4_0.33/WS_4_0.33_7.apx,	50,1,True,33,989,0,1,True,33,989,0
exp2/WS_4_0.33/WS_4_0.33_4.apx,	50,1,True,36,1034,0,1,True,36,1034,0
exp2/WS_4_0.33/WS_4_0.33_2.apx,	50,1,True,39,1070,0,1,True,39,1070,0
exp2/WS_4_0.33/WS_4_0.33_13.apx,	50,1,True,33,989,0,1,True,33,989,0
exp2/WS_4_0.33/WS_4_0.33_14.apx,	50,1,True,38,1059,0,1,True,38,1059,0
exp2/WS_4_0.33/WS_4_0.33_17.apx,	50,1,True,34,1005,0,1,True,34,1005,0
exp2/WS_4_0.33/WS_4_0.33_34.apx,	50,1,True,32,972,0,1,True,32,972,0
exp2/WS_4_0.33/WS_4_0.33_31.apx,	50,1,True,37,1047,0,1,True,37,1047,0
exp2/WS_4_0.33/WS_4_0.33_20.apx,	50,1,True,34,1005,0,1,True,34,1005,0
exp2/WS_4_0.33/WS_4_0.33_30.apx,	50,2,True,28,930,23,2,True,28,930,23
exp2/WS_4_0.33/WS_4_0.33_32.apx,	50,1,True,44,1110,0,1,True,44,1110,0
exp2/WS_4_0.33/WS_4_0.33_29.apx,	50,1,True,34,1005,0,1,True,34,1005,0
exp2/WS_4_0.33/WS_4_0.33_1.apx,	50,1,True,35,1020,0,1,True,35,1020,0
exp2/WS_4_0.33/WS_4_0.33_25.apx,	50,1,True,46,1119,0,1,True,46,1119,0
exp2/WS_4_0.33/WS_4_0.33_12.apx,	50,1,True,34,1005,0,1,True,34,1005,0
exp2/WS_4_0.66_0.66/WS_4_0.66_0.66_22.apx,	50,1,True,36,1034,0,1,True,36,1034,0
exp2/WS_4_0.66_0.66/WS_4_0.66_0.66_19.apx,	50,1,True,31,954,0,1,True,31,954,0
exp2/WS_4_0.66_0.66/WS_4_0.66_0.66_30.apx,	50,4,True,27,891,9,4,True,27,891,9
exp2/WS_4_0.66_0.66/WS_4_0.66_0.66_35.apx,	50,1,True,31,954,0,1,True,31,954,0
exp2/WS_4_0.66_0.66/WS_4_0.66_0.66_17.apx,	50,1,True,35,1020,0,1,True,35,1020,0
exp2/WS_4_0.66_0.66/WS_4_0.66_0.66_11.apx,	50,1,True,40,1080,0,1,True,40,1080,0
exp2/WS_4_0.66_0.66/WS_4_0.66_0.66_40.apx,	50,2,True,28,902,3,2,True,28,902,3
exp2/WS_4_0.66_0.66/WS_4_0.66_0.66_7.apx,	50,1,True,30,935,0,1,True,30,935,0
exp2/WS_4_0.66_0.66/WS_4_0.66_0.66_25.apx,	50,7,True,24,824,7,7,True,24,824,7
exp2/WS_4_0.66_0.66/WS_4_0.66_0.66_21.apx,	50,1,True,31,954,0,1,True,31,954,0
exp2/WS_4_0.66_0.66/WS_4_0.66_0.66_8.apx,	50,2,True,31,966,5,2,True,31,966,5
exp2/WS_4_0.66_0.66/WS_4_0.66_0.66_12.apx,	50,1,True,33,989,0,1,True,33,989,0
